-31.2;-29.43;-27.53;-23.21;-19.82;208.27;1083.44;2384.85;3679.29;5132.33;6010.56;6883.53;7768.69;8395.25;9133.36
-32.73;-28.09;-27.64;-23.49;-19.87;207.04;1079.62;2378.34;3668.09;5130.57;6004.11;6873.15;7787.84;8388.09;9117.72
-33.05;-27.24;-27.75;-23.19;-20.39;208.27;1075.16;2376.81;3666.38;5131.5;6014.4;6860.47;7776.9;8387.58;9100.59
-32.43;-27.6;-27.29;-23.1;-20.86;210.26;1089.74;2383.62;3665.73;5114.51;5988.43;6865.03;7748.01;8373.45;9080.22
-31.83;-25.93;-24.89;-24.96;-18.24;210.7;1099.96;2385.6;3661.96;5096.23;5994.9;6879.58;7751.33;8326.43;9060.05
-32.62;-27.58;-26.23;-26.94;-18.16;205.52;1101.12;2385.07;3657.81;5095.83;6000.02;6872.53;7756.16;8324.29;9043.01
-31.69;-25.39;-24.75;-28.06;-17.83;204.41;1102.49;2374.92;3666.99;5102.24;5986.45;6855.51;7749.02;8327.5;9039.02
-30.17;-25.88;-25.57;-27.18;-20.21;203.87;1102.23;2366.36;3670.05;5092.41;5984.4;6857.29;7757.38;8345.15;9015.03
-31.28;-27.71;-27.48;-28.17;-18.13;201.63;1105.9;2376.35;3673.83;5087.4;5997.59;6866.53;7729.69;8357.31;8999.03
-33.05;-26.83;-25.6;-27.24;-17.86;201.8;1098.01;2374.6;3676.22;5112.5;5984.2;6853.98;7718.21;8299.49;8984.44
-33.65;-27.65;-26.06;-25.52;-17.26;202.88;1099.25;2389.09;3661.47;5112.89;5983.2;6844.27;7712.42;8297.21;8981.38
-31.83;-29.07;-26.71;-26.26;-16.29;205.72;1099.65;2395.29;3666.5;5098.58;5955.63;6855.45;7700.72;8301.09;8979.75
-32.04;-27.87;-27.18;-24.27;-13.65;205.71;1099.33;2391.61;3670.44;5088.96;5945.79;6842.73;7693.37;8305.01;8979.83
-34.36;-27.76;-24.75;-25.5;-14.25;207.27;1094.72;2390.13;3669.33;5093.56;5955.78;6840.12;7705.07;8272.82;8987.08
-33.73;-28.99;-24.73;-27.49;-16.94;204.65;1099.24;2382.35;3662.06;5083.89;5948.85;6839.77;7712.33;8266.06;8941.56
-35.09;-29.31;-26.82;-23.97;-18.57;203.27;1106.35;2388.93;3661.94;5075.59;5945.33;6847.39;7670.5;8248.34;8946.44
-33.7;-29.64;-29.9;-23.92;-15.99;202.53;1104.59;2391.29;3672.76;5079.85;5954.47;6829.59;7662.06;8249.21;8919.69
-32.83;-30.1;-29.27;-25.58;-12.64;201.72;1110.79;2385.23;3671.79;5070.31;5935.62;6807.91;7658.42;8251.21;8906.53
-31.72;-28;-25.6;-26.4;-14.06;201.8;1105.03;2371.34;3672.1;5051.36;5950.62;6798.42;7650.54;8255.75;8909.43
-31.58;-29.09;-25.79;-25.71;-12.42;201.5;1106.09;2377.12;3668.87;5048.01;5951.85;6788.3;7651.55;8259.95;8933.68
-30.55;-30.24;-28.86;-26.83;-14.74;203.56;1116.58;2379.32;3674.64;5044.54;5940.49;6770.52;7634.96;8244.97;8922.12
-29.97;-29.39;-29.71;-27.76;-16.5;210.65;1114.45;2361.64;3663.24;5053.8;5917.64;6781.95;7623.64;8200.02;8930.13
-32.59;-27.38;-29.02;-27.05;-16.99;208.4;1107.03;2372.82;3666.27;5060;5918.05;6769.35;7617.42;8204.7;8922.7
-32.45;-28.44;-29.9;-25.56;-19.69;206.42;1116.41;2373.5;3682.38;5049.46;5924.46;6755.88;7627.53;8215.84;8933.61
-32.18;-28.3;-28.26;-22.07;-17.81;207.54;1119.32;2377.85;3687.32;5028.74;5925.93;6737.73;7632.09;8210.61;8915.67
-29.97;-29.8;-26.96;-21.77;-17.05;208.79;1111.8;2382.07;3665.9;5045.28;5912.03;6728.26;7628.67;8190.63;8895.88
-30.2;-29.85;-29.16;-25.56;-16.72;209.52;1110.26;2377.37;3659.35;5049.18;5926.3;6734.08;7613.55;8195.72;8873.41
-28.4;-29.89;-29.43;-27.13;-16.36;211.45;1113.79;2366.1;3657.97;5056.14;5934.81;6737.83;7599.28;8194.75;8900.91
-28.67;-26.64;-30.55;-26.86;-18.87;215.89;1120.99;2364.88;3666.17;5039.7;5945.48;6706.85;7596.47;8176.82;8911.59
-29.73;-27.16;-29.98;-27.87;-17.78;213.41;1116.66;2368.72;3667.94;5046.07;5933.78;6714.09;7576.14;8177.1;8878.84
-31.26;-30.05;-26.16;-27.32;-15.8;211.07;1125.77;2369.66;3664.32;5036.47;5928.3;6714.49;7575.89;8168.58;8862.84
-30.66;-27.1;-28.54;-24.38;-15.11;208.7;1122;2375.34;3653.9;5044.11;5915.99;6698.31;7580.26;8154.38;8848.21
-29.41;-28.09;-28.65;-24.85;-17.62;208.95;1117.47;2369.62;3641.02;5037.23;5897.91;6684.17;7585.85;8141.61;8844.17
-28.81;-26.15;-25.7;-25.69;-16.75;213.55;1109.63;2380.97;3624.92;5032.82;5897.12;6699.69;7581.6;8129.59;8817.54
-29.68;-28.77;-26.28;-26.53;-16.34;215.56;1109.09;2376.36;3634.77;5036.95;5883.59;6709.71;7571.69;8142.85;8797.74
-29.37;-30.21;-27.31;-27.54;-17.54;216.86;1113.32;2366.28;3643.35;5023.96;5875.25;6676.72;7572.38;8127.16;8772.91
-33.95;-28.74;-27.34;-26.31;-16.31;220.62;1127.29;2372.83;3655.84;5013.07;5885.1;6660.12;7567.62;8096.54;8775.86
-35.09;-30.21;-27.94;-24.76;-14.79;220.59;1128.13;2379.49;3658.94;5021.44;5860.64;6663.42;7541.74;8129.28;8789.87
-31.53;-29.64;-27.42;-25.31;-15.88;220.02;1122.24;2384.04;3656.21;5030.1;5859.27;6668.59;7534.65;8147.86;8781.26
-30.36;-29.2;-26.2;-28.68;-16.01;217.35;1123.53;2394.86;3651.36;5024.63;5854.83;6669.05;7529.02;8117.25;8781.83
-30.31;-29.12;-26.82;-28.55;-16.42;215.26;1121.3;2390.09;3631.32;5025.8;5849.77;6664;7532.94;8085.16;8759.29
-28.75;-29.59;-27.67;-24.32;-17.37;214.22;1119.52;2385.16;3626.62;5014.17;5870.49;6651.73;7523.77;8102.22;8766.09
-32.73;-28.33;-23.96;-26.81;-19.33;213.55;1121.83;2389.06;3635.81;5009.85;5866.95;6655.91;7525.93;8088.98;8750.66
-34.85;-31.05;-25.65;-27.84;-19.82;210.5;1111.69;2388.9;3632.11;5007.11;5853.43;6646.4;7509.1;8076.28;8753.67
-30.3;-31.46;-27.91;-24.87;-16.75;210.69;1113.79;2383.76;3644.06;4998.11;5826.09;6663.24;7487.77;8072.91;8752.74
-29.73;-28.52;-26.71;-23.1;-15.11;213.03;1118.42;2379.68;3656.96;4985.56;5816.9;6677.54;7458.15;8052.44;8759.8
-31.8;-28.69;-25.44;-23.81;-16.56;212.97;1119.01;2394.7;3656.51;4987.91;5811.04;6666.89;7448.13;8041.43;8759.34
-33.24;-29.39;-25.1;-24.74;-13.86;212.73;1125.06;2395.6;3655.97;4992.79;5817.92;6634.95;7433.49;8063.15;8742.73
-32.43;-28.39;-29.22;-24.55;-13.7;211.1;1124.23;2378.06;3658.5;4999.17;5829.84;6632.29;7441.58;8058.51;8720.12
-31.31;-28.06;-27.99;-23.9;-13.59;211.88;1125.5;2373.69;3669.25;4980.68;5817.06;6625.4;7433.36;8023.73;8712.56
-31.56;-28.17;-27.72;-22.61;-13.78;217.14;1135.51;2374.89;3685.64;4979.92;5824.05;6598.02;7407.96;8020.17;8714.83
-30.52;-28.47;-26.28;-23.95;-17.68;215.26;1134.67;2377.56;3669.74;4975.59;5830.54;6592.28;7408.45;8025.15;8701.3
-33.73;-28.82;-25.19;-22.45;-15;214.11;1137.19;2376.91;3664.16;4969.07;5810.91;6570.13;7422.54;8021.68;8672.05
-32.27;-30.73;-26.61;-26.24;-14.03;219.38;1131.59;2387.79;3658.24;4962.01;5794.86;6553.12;7398.72;7995.38;8665.24
-27.36;-31.26;-23.04;-25.82;-14.55;215.03;1137.94;2385.68;3646.19;4961.51;5793.64;6576.4;7399.09;7963.67;8644.62
-32.57;-35.03;-25.11;-25.12;-14.63;214.58;1143.11;2381.19;3649.95;4955.47;5797.64;6580.77;7384.38;7985.18;8616.51
-33.65;-31.91;-27.23;-22.42;-13.32;211.05;1135.75;2382.43;3644.22;4950.95;5778.83;6570.69;7385.97;7985.88;8610.3
-29.92;-33.07;-28.21;-24.74;-13.81;205.9;1118.86;2379.88;3640.3;4955.58;5780.63;6568.47;7373.93;7979.48;8608.62
-27.31;-29.06;-25.7;-27.13;-14.65;210.07;1121.31;2393.58;3644.01;4962.68;5779.36;6562.72;7366.48;7976.69;8598.11
-31.32;-28.9;-26.06;-27.13;-15.47;211.66;1121.54;2398.2;3639.42;4960.43;5765.02;6565.09;7362.5;7942.71;8564.73
-30.77;-30.32;-27.69;-25.39;-15.82;215.07;1121.82;2392.12;3624.79;4943.78;5764;6568.71;7344.48;7920.79;8538.49
-29.87;-28.36;-31.62;-24.76;-16.89;213.62;1121.38;2390.01;3631.08;4928.97;5746.07;6545.28;7332.45;7900.36;8561.66
-33.38;-25.28;-29.46;-24.93;-15.03;213.79;1119.58;2389.18;3630.73;4932.9;5743.84;6519.44;7343.1;7909.42;8555.42
-37.7;-24.91;-28.86;-24.73;-16.89;213.66;1120.51;2398.45;3636.5;4940.73;5737.48;6522.23;7352.75;7914.85;8519.38
-37.3;-24.9;-27.12;-28.58;-15.39;211.01;1122.45;2394.47;3645.64;4953.62;5737.81;6513.93;7336.64;7895.95;8501.67
-34.05;-29.23;-26;-23.67;-14.05;210.23;1136.57;2382.58;3645.18;4959.48;5727.43;6508.62;7332.26;7883.17;8493.79
-34.03;-28.82;-28.05;-21.94;-15.04;208.92;1133.83;2378.62;3640.63;4944.93;5717.9;6488.92;7329.25;7873.19;8500.84
-30.71;-28.77;-29.81;-22.04;-14.68;209.3;1132.97;2370.59;3642.65;4918.35;5723.2;6505.23;7327.14;7856.14;8491.28
-31.2;-27.87;-29.92;-23.1;-15.66;210.17;1124.64;2366.77;3641.28;4919.17;5726.7;6512.28;7294.82;7871.96;8478.12
-33.41;-26.87;-28.67;-24.8;-14.87;212.73;1117.59;2376.07;3642.48;4906.53;5736.49;6501.2;7273.92;7855.02;8473.71
-31.44;-24.08;-27.69;-21.74;-14.65;213.57;1120.09;2375.52;3648.77;4907.41;5761.14;6501.14;7269.5;7836.07;8460.55
-31.97;-27.28;-29.87;-20.44;-14.95;213.84;1113.97;2370.96;3649.79;4894.84;5743.41;6480.85;7278.6;7819.7;8406.34
-30.17;-27.87;-28.29;-23.85;-14.44;216.76;1116.9;2380.5;3651.8;4885.63;5730.11;6492.61;7271.6;7836.98;8405.99
-30.47;-28.79;-26.77;-23.13;-14.49;216.67;1115.93;2384.01;3641.11;4913.55;5714.69;6500.19;7287.12;7830.48;8431.35
-32.18;-30.02;-24.7;-25.17;-16.75;219.04;1122.83;2378.44;3635.51;4908.91;5712.13;6477.04;7251.26;7808.99;8400.85
-30.77;-29.2;-28.43;-27.84;-13.02;217.81;1122.33;2382.13;3623.44;4899.66;5704.74;6464.51;7244.51;7775.5;8388.76
-29.65;-28.19;-29.81;-26.4;-11.88;218.31;1127.5;2380.22;3636.04;4882.7;5692.26;6476.9;7243.15;7774.38;8411.71
-32.13;-29.39;-29.43;-23.56;-14.39;214.58;1133.06;2377.43;3623.3;4897.59;5689.08;6450.95;7227.15;7779.26;8391.44
-35.53;-28.99;-30.77;-25.01;-13.65;214.22;1122.97;2366.51;3623.48;4905.27;5681.34;6438.35;7199.74;7750.43;8388.49
-35.2;-26.81;-31.23;-24.49;-14.63;215.97;1126.82;2366.99;3643.06;4889.54;5695.82;6436.92;7204.02;7743.87;8399.09
-32.31;-25.5;-27.58;-26.37;-14.22;216.83;1130.94;2382.81;3635.37;4884.36;5678.7;6431.46;7190.91;7749.96;8393.13
-35.39;-27.82;-26.47;-25.82;-12.69;218.25;1120.53;2386.15;3631.39;4885.15;5657.68;6433.56;7203.65;7737.1;8368.86
-34.93;-27.52;-25.05;-26.61;-13.95;218.3;1117.56;2382.55;3630.1;4885.6;5650.77;6423.08;7205.28;7730.47;8345.86
-32.1;-26.15;-25.14;-26.61;-16.67;219.5;1133.03;2382.92;3640.19;4874.47;5655.04;6426.07;7185.06;7734.03;8328.12
-29.48;-28.48;-26.63;-25.06;-15.44;219.66;1136.97;2373.06;3636.19;4883.86;5639.49;6426.71;7174.53;7745.07;8327.97
-32.81;-25.25;-29.22;-23.62;-16.56;220.84;1129.54;2367.85;3637.08;4883;5630.88;6430.4;7181.22;7750.36;8332.55
-34.41;-28.63;-26.03;-23.6;-13.75;219.25;1117.34;2365.31;3631.82;4872.85;5647.61;6418.16;7172.37;7733.88;8326.27
-34.93;-30.26;-26.39;-23.73;-13.19;217.77;1101.56;2369.8;3631.27;4852.78;5629.16;6397.23;7156.71;7702.63;8306.46
-34.38;-31.38;-28.05;-25.47;-13.84;209.68;1106.71;2378.57;3636.06;4846.98;5613.87;6388.61;7155.38;7693.35;8284.32
-32.15;-30.54;-28.78;-26.18;-16.1;206.8;1108.27;2376.63;3625.73;4843.65;5613.35;6369.73;7143.3;7693.33;8272.27
-32.1;-27.68;-28.56;-24.46;-17.02;212.6;1108;2373.96;3639.68;4846.07;5603.33;6376.31;7131.66;7686.72;8273.58
-31.39;-26.89;-26.9;-24;-15.6;216.75;1109.12;2377.47;3636.63;4831.98;5593.6;6383;7131.11;7673.59;8261.41
-31.85;-26.13;-24.95;-23;-14.95;223.06;1106.88;2382.81;3635.43;4830.43;5592.08;6380.53;7138.7;7649.22;8262.73
-35.94;-28.88;-24.29;-22.75;-14.9;228.34;1114.27;2380.93;3621.46;4844.81;5600.6;6388.86;7125.8;7631.09;8243.46
-37.54;-30.54;-24.13;-21.85;-16.35;228.47;1111.21;2374.34;3613.68;4846.87;5572.59;6378.35;7116.53;7634.54;8215.39
-36.97;-29.96;-25.93;-22.45;-13.04;225.56;1106.21;2374.63;3615.61;4837.11;5580.18;6350.97;7098.53;7617.46;8204.69
-33.97;-30.86;-25.7;-22.65;-12.51;222.49;1106.96;2368.55;3623.14;4819.65;5588.29;6332.34;7089.1;7617.02;8221.57
-35.59;-30.64;-28.13;-21.55;-9.92;223.06;1115.96;2364.59;3617.84;4798.91;5596.8;6364;7091.51;7606.21;8234.86
-33.43;-28.28;-28.24;-22.97;-11.94;223.15;1110.65;2358.93;3615.63;4798.27;5585.68;6356.43;7079.57;7615.71;8224.7
-34.71;-27.05;-26.33;-23.79;-14.74;221.56;1111.26;2354.17;3599.19;4805.4;5577.53;6334.91;7062.32;7608.39;8203.9
-35.74;-29.2;-27.94;-21.94;-15.9;223.23;1098.93;2346.58;3586.62;4810.96;5589.14;6324.62;7069.36;7591.73;8180
-34.95;-30.19;-29.08;-21.06;-15.96;222.6;1100.43;2340.92;3588.44;4799.46;5573.47;6312.65;7052.68;7588.77;8159.15
-34.47;-26.78;-28.81;-25.12;-14.21;224.61;1094.82;2349.49;3582.89;4793.66;5565.46;6300.29;7023.53;7591.58;8167.47
-32.64;-27.82;-29.27;-26.31;-16.62;226.11;1089.39;2361.24;3592.02;4783.28;5577.97;6293.47;7012.68;7586.11;8185.39
-36.7;-27.43;-27.99;-25.77;-12.23;227.74;1098.55;2372.37;3600.75;4784.05;5557.84;6273.75;7007.75;7563.9;8166.52
-35;-26.18;-28.54;-24.27;-12.45;227.12;1099.3;2370.26;3604.9;4792.14;5548.62;6273.82;7021.59;7577.09;8151.3
-35.91;-25.69;-26.71;-24.9;-14.03;225.64;1095.98;2370.98;3614.95;4790.1;5525.55;6277.99;7015.16;7547.74;8114.98
-34.05;-27.73;-25.57;-23.26;-15.15;230.05;1091.96;2364.99;3614.07;4774.26;5517.11;6267.64;7014.75;7564.14;8085.13
-35.09;-29.2;-26.06;-26.48;-13.92;233.08;1085.21;2358.72;3609.75;4762;5539.94;6257.46;7003.82;7565.94;8099
-34.03;-29.61;-26.52;-26.81;-12.91;226.76;1085.38;2354.42;3600.1;4756.96;5550.75;6247.16;6992.87;7553.34;8090.92
-34.82;-28.79;-28.65;-23.73;-14.41;223.9;1090.65;2369.48;3583.85;4768.96;5543.33;6269.14;6963.19;7540.54;8104.91
-35.23;-27.84;-27.94;-22.48;-14.57;228.92;1093.35;2361.23;3579.85;4779.64;5521.81;6245.09;6950.43;7508.63;8124.3
-34.65;-26.83;-25.79;-23.16;-15.45;227.03;1086.14;2357.32;3587.67;4775.45;5506.16;6228.33;6952.31;7509.98;8097.71
-36.48;-27.52;-25.65;-22.8;-13.95;224.17;1081.03;2357.38;3595.91;4775.55;5509.64;6226.02;6976.8;7494.07;8084.51
-36.67;-27.46;-26.3;-23.65;-13.49;227.14;1076.37;2359.78;3596.52;4770.92;5507.39;6243.36;6977.57;7492.36;8067.99
-34.46;-27.79;-28.46;-21.69;-13.02;232.25;1079.91;2359.49;3579.55;4763.52;5511.67;6217.94;6960.93;7495.49;8050.94
-35.96;-25.23;-28.76;-23.9;-15.25;235.8;1083.51;2364.18;3571.88;4741.67;5512.78;6204;6937.14;7514.58;8025.07
-36.78;-27.25;-26.74;-25.26;-15.77;233.09;1078.8;2365.38;3559.69;4740.94;5494.96;6190.08;6933.9;7515.06;8039.49
-35.39;-25.63;-27.86;-24.76;-14.27;236.42;1068.92;2358.41;3560.17;4739.86;5493.3;6196.85;6931.99;7488.39;8040.43
-37.02;-27.47;-29.9;-25.28;-16.01;234.37;1073.54;2355.25;3544.06;4743.35;5504.39;6194.08;6934.35;7477.37;8023.56
-38.3;-26.04;-29.65;-26.29;-18.14;234.02;1084.72;2360.24;3542.02;4747.73;5490.43;6179.41;6946.92;7448.06;8001.97
-35.55;-29.09;-29.87;-24.74;-15.5;233.86;1082.62;2360.5;3540.23;4746.33;5498.16;6187.83;6931.79;7420.38;7954.05
-37.65;-31.11;-26.98;-22.72;-14.62;229.99;1088.9;2366.2;3548.96;4746.84;5503.64;6178.97;6897.31;7423.9;7923.26
-34.79;-27.19;-28.65;-24.06;-18.93;229.02;1082.25;2361.06;3548.67;4735.3;5489.67;6170.15;6888.68;7438.46;7926.67
-35.55;-27.33;-27.91;-22.42;-16.45;229.21;1075.94;2368.26;3552.61;4718.93;5477.71;6173.09;6898.91;7429.32;7937.75
-36.45;-29.01;-25.02;-25.58;-14.46;231.1;1078.69;2374.38;3561.76;4708.6;5463.83;6167.61;6873.37;7441.95;7915.7
-34.35;-30.84;-28.73;-29.09;-14.74;238.85;1084.48;2371.75;3562.68;4721.15;5456.21;6174.83;6869.59;7415.28;7916.82
-35.44;-29.96;-29.3;-27.95;-14.14;234.72;1086.96;2383.85;3552.64;4717.72;5443.06;6151.85;6866.69;7365.53;7925.51
-36.48;-30.02;-27.31;-24.41;-14.46;234.24;1082.58;2386.12;3540.75;4697.92;5438.08;6157.84;6848.92;7356.42;7891.21
-35.77;-29.12;-25.62;-25.86;-16.07;235.52;1078.94;2379.61;3539.88;4693.6;5449.04;6131.32;6834.85;7364.49;7905.21
-34.38;-28.77;-28.62;-25.28;-15.09;231.95;1093.85;2358.69;3551.27;4688.06;5463.93;6143.07;6833.53;7361.75;7889.85
-31.85;-27.89;-27.75;-24.44;-14.85;228.26;1092.12;2358.77;3551.48;4690.15;5449.32;6138.49;6809.67;7357.45;7884.95
-32.51;-29.48;-26.74;-24.03;-14.35;224.39;1083.97;2359.7;3545.95;4682.58;5456.54;6106.86;6798.3;7333.29;7897.34
-32.45;-28.28;-28.21;-24.44;-14.63;223.8;1075.83;2368.11;3544.05;4693.55;5468.13;6122.63;6785.14;7327.8;7883.28
-33.57;-27.35;-26.2;-24.85;-13.4;218.84;1075.59;2357.64;3536.77;4690.97;5431.22;6103.06;6787.26;7311.89;7864.02
-35.17;-28.69;-25.27;-25.09;-12.15;223.64;1082.47;2349.17;3531.52;4697.69;5405.5;6093.12;6782.87;7290.43;7850.4
-38.44;-30.24;-27.1;-26.59;-12.5;225.32;1090.29;2342.52;3546.2;4708.03;5402.27;6081.13;6781.21;7296.25;7825.2
-37.6;-29.91;-28.18;-25.06;-15.53;223.25;1086.19;2343.22;3528.01;4708.72;5408.59;6085.18;6783.64;7281.78;7818.9
-33.02;-27.13;-29.79;-23.32;-14.57;226.6;1086.72;2342.34;3504.7;4697.74;5416.04;6095.59;6775.37;7273.26;7791.76
-33.57;-26.34;-28.48;-23.9;-14.76;229.83;1084.28;2342.23;3518;4688.89;5413.77;6078.46;6758.49;7277.49;7801.77
-35.14;-28.58;-27.88;-24.16;-15.45;230.33;1087.83;2344.11;3534;4679.28;5393.35;6097.73;6741.23;7264.08;7784.69
-36.69;-24.82;-29.46;-26.48;-13.65;226.95;1088.43;2345.8;3534.49;4673.93;5385.2;6091.07;6741.28;7291.01;7760.45
-37.43;-26.68;-27.88;-25.8;-14.76;224.96;1080.55;2338.79;3524.21;4664.92;5383.61;6076.32;6731.48;7263.77;7775.32
-36.78;-28.06;-27.94;-24.87;-16.37;226.24;1086.69;2325.96;3525.98;4644.88;5385.21;6074.67;6693.96;7232.12;7784.47
-34.46;-28.25;-27.64;-25.04;-14.27;230.52;1090.13;2327.83;3518.77;4657.96;5356.57;6076.29;6690.16;7224.04;7778.65
-34.77;-27.13;-27.12;-24.6;-14.33;229.62;1095.81;2327;3525.67;4661.39;5348.46;6079.78;6713.22;7234.03;7746.58
-31.85;-26.05;-27.12;-26.76;-14.44;226.02;1089.91;2332.39;3538.5;4658.18;5350.92;6060.1;6697.27;7229.03;7743.24
-32.88;-24.27;-27.64;-24.62;-14.03;223.96;1088.8;2334.71;3544.62;4653.95;5345.25;6048.95;6682.13;7226.23;7731.18
-36.73;-27.28;-27.61;-27.76;-13.81;219.9;1090.39;2333.45;3526.57;4650.28;5318.3;6016.09;6699.86;7234.39;7728.3
-34.65;-27.24;-26.11;-30.12;-12.97;220.67;1088.34;2351.2;3521.36;4662.23;5305.47;6014.94;6692.64;7255.03;7726.51
-33.68;-27.33;-27.75;-27.46;-11.55;223.31;1088.98;2348.59;3511.17;4661.95;5309.16;6008.71;6668.34;7213.13;7731.42
-33.05;-27.11;-30.33;-24.27;-13.1;226.87;1084.79;2341.87;3528.33;4663.39;5321.73;5984.46;6672.68;7183.22;7708.1
-32.23;-26.1;-30.31;-23.98;-15.42;226.97;1093.84;2341.23;3528.37;4650.97;5318.33;5968.89;6656.85;7179.75;7696.78
-32.64;-26.81;-27.39;-22.31;-13.56;228.42;1099.18;2337.42;3514;4646.34;5322.55;6010.93;6679.99;7145.77;7691.38
-33.89;-26.54;-28.43;-23.95;-15.69;225.72;1092.63;2333.64;3505.8;4648.26;5329.83;6005.22;6692.25;7137.56;7683.1
-35.01;-23.37;-28.75;-22.1;-17.73;224.37;1091.47;2334.43;3499.06;4627.15;5319.46;5981.85;6665.64;7135.41;7641.82
-34.44;-27.79;-32.46;-23.6;-15.5;220.42;1091.74;2327.64;3507.26;4636.87;5312.47;5956.99;6654.4;7136.42;7622.44
-35.34;-29.31;-30.14;-24.39;-13.73;219.91;1092.86;2314.57;3511.89;4620.05;5280.13;5952.62;6666.15;7144;7612.57
-35.34;-28.77;-26.96;-22.12;-14.46;219.28;1087.14;2316.27;3507.47;4605.16;5275.73;5944.96;6643.62;7170.71;7621.04
-34.22;-26.4;-27.29;-25.34;-16.37;223.36;1084.18;2319.7;3510.83;4598.93;5278.09;5948.17;6625.08;7130.74;7631.04
-35.06;-25.28;-25.35;-26.29;-14.68;226.6;1090.14;2318.48;3503.95;4596.44;5262.4;5959.23;6630.16;7089.45;7620.02
-37.7;-27.63;-23.91;-24.9;-14.76;226.68;1094.47;2332.78;3495.33;4586.93;5270.69;5951.2;6602.42;7114.13;7603.79
-37.13;-28.55;-24.59;-25.64;-16.96;222.55;1087.65;2334.6;3502.59;4586.68;5270.4;5938.87;6605.88;7112.55;7597.43
-36.5;-26.94;-25.3;-24.08;-19.15;217.57;1085.63;2323.87;3503.2;4583.86;5265.03;5952.69;6600.52;7091.85;7557.35
-36.69;-27.33;-28.27;-25.96;-14.92;217.78;1077;2320.34;3505.87;4590.69;5250.76;5941.24;6594.4;7072.15;7560.28
-36.5;-27.63;-25;-24.93;-14.44;226.12;1077.11;2317.5;3505.32;4599.55;5246.54;5926.77;6581.85;7073.78;7582.65
-36.04;-26.83;-25.55;-21.9;-15.5;221.56;1083.76;2306.49;3487.91;4588.89;5255.08;5921.96;6594.03;7095.11;7552.29
-33.84;-27.52;-26.36;-24.41;-17.35;218.52;1075.39;2303.16;3480.54;4580.78;5245.78;5919.31;6605.8;7110.43;7523.99
-35.34;-27.03;-25.49;-26.21;-17.86;218.2;1077.14;2302.33;3475.16;4570.79;5222.03;5903.84;6599.07;7091.48;7519.43
-36.04;-27.57;-26.45;-26.61;-16.42;212.59;1085.65;2318.94;3488.1;4584.55;5228.11;5899.45;6598.16;7080.36;7543.49
-33.59;-30.21;-24.65;-26.23;-14.98;211.58;1089.53;2324.03;3491.93;4573.08;5245.07;5895.1;6566.08;7062.23;7553.62
-32.13;-30.04;-24.62;-26.26;-15.17;217.25;1079.27;2314.57;3484.34;4553.29;5244.52;5893.56;6531.08;7046.41;7569.9
-32.34;-29.31;-26.41;-22.91;-15.15;216.4;1081.14;2314.35;3472.04;4552.24;5233.82;5909.27;6534.56;7040.87;7558.77
-33.11;-29.44;-29.46;-23.24;-14.08;214.9;1085.38;2306.44;3467.42;4555.64;5230.17;5904.68;6545.92;7059.5;7540.68
-31.36;-31.24;-28.59;-26.95;-18.11;219.74;1089.19;2302.4;3472.36;4541.21;5220.16;5859;6545.29;7041.63;7514.95
-34.58;-29.74;-28.07;-24.51;-21.92;223.56;1084.23;2300.44;3469.4;4545.05;5222.89;5858.68;6553.29;7013.37;7514.92
-35.44;-28.69;-29.19;-26.07;-15.98;216.8;1080.46;2298.49;3474.14;4541.89;5209.81;5875.47;6539.99;6998.68;7512.34
-33.87;-27.84;-29.3;-25.99;-14.55;215.37;1077.58;2293.74;3473.1;4535.53;5199.43;5860.35;6538.97;6995.92;7496.55
-30.79;-26.73;-28.26;-24.57;-14.41;216.38;1070.23;2297.53;3456.9;4539.39;5192.83;5864.54;6550.44;6970.88;7473.62
-30.68;-27.65;-27.23;-25.58;-12.94;216.45;1064.81;2304.31;3459.78;4514.45;5205.58;5857.08;6517.77;6967.05;7467.38
-33.57;-29.18;-27.12;-25.96;-15.34;219.91;1069.8;2307.74;3446.04;4515.68;5211.28;5826.27;6515.49;6964.11;7442.66
-35.09;-29.04;-27.1;-23.97;-14.95;220.86;1075.4;2317.66;3447.38;4511.72;5190.66;5820.25;6508.33;6957.29;7432.13
-32.88;-30.73;-26;-25.77;-14.62;219.12;1077.11;2316.53;3464.08;4494.73;5181.33;5812.95;6492.44;6965.04;7445.11
-33.48;-30.4;-26.88;-26.4;-19.36;218.41;1081.07;2316.02;3476.67;4502.81;5193.4;5810.85;6481.88;6969.73;7452.15
-35.42;-31.33;-25.87;-25.09;-18.19;219.37;1089.91;2314.52;3458.21;4493.46;5195.3;5809.79;6478.09;6971.92;7427.74
-35.06;-28.11;-24.84;-25.47;-15.74;216.1;1081.46;2316.21;3439.2;4499.51;5164.11;5789.96;6442.41;6971.16;7447.16
-35.85;-27.95;-25.57;-25.47;-16.8;213.62;1075.48;2319.02;3446.1;4504.49;5155.28;5780.71;6434.01;6973.34;7419.06
-35.66;-29.23;-27.94;-24.33;-15.8;214.82;1076.1;2309.46;3433.8;4511.98;5150.5;5761.7;6441.65;6937.78;7395.87
-34.71;-31.46;-28.86;-23.54;-14.68;215.23;1081.27;2306.38;3435.08;4491.14;5162.45;5746.58;6397.78;6919.66;7402.36
